Epoch,Mean_Train_Loss,Std_Train_Loss,Mean_Val_Loss,Std_Val_Loss
72,0.007878192001953721,0.0023842554073780775,0.009977020439691842,0.006761927041225135
73,0.00792965991422534,0.002454818692058325,0.009786075446754694,0.0066697183065116405
74,0.010404577478766441,0.0,0.01697395183146,0.0
75,0.010271397419273853,0.0,0.016977941617369652,0.0
76,0.01027512177824974,0.0,0.01702306605875492,0.0
77,0.010213867761194706,0.0,0.016909288242459297,0.0
78,0.00992851797491312,0.0,0.016688304021954536,0.0
79,0.01084539107978344,0.0,0.01626015082001686,0.0
80,,,,
81,,,,
82,,,,
83,,,,
84,,,,
85,,,,
86,,,,
87,,,,
88,,,,
89,,,,
90,,,,
91,,,,
92,,,,
93,,,,
94,,,,
95,,,,
96,,,,
97,,,,
98,,,,
99,,,,
100,,,,
101,,,,
102,,,,
103,,,,
104,,,,
105,,,,
106,,,,
107,,,,
108,,,,
109,,,,
110,,,,
111,,,,
112,,,,
113,,,,
114,,,,
115,,,,
116,,,,
117,,,,
118,,,,
119,,,,
120,,,,
